image_name,image_file,n_boxes,n_correct,n_incorrect,accuracy,avg_confidence,status,paper_score,recommendation,error_category,selector_type,top_n,conf_threshold,dataset,model
Trip 073 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_16.png,8,0,8,0.0,0.494,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 073 Day 2 01-12-05 Image 1_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_16.png,8,0,8,0.0,0.494,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 802 Day 2 01-12-05 Image 5_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 802 Day 2 01-12-05 Image 5_2.png,4,0,4,0.0,0.739,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 802 Day 2 01-12-05 Image 5_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 802 Day 2 01-12-05 Image 5_2.png,4,0,4,0.0,0.739,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 029 Day 1 22-11-05 Image 9 add_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 029 Day 1 22-11-05 Image 9 add_7.png,4,0,4,0.0,0.726,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 029 Day 1 22-11-05 Image 9 add_7,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 029 Day 1 22-11-05 Image 9 add_7.png,4,0,4,0.0,0.726,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 802 Day 2 01-12-05 Image 5_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 802 Day 2 01-12-05 Image 5_4.png,3,0,3,0.0,0.743,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 802 Day 2 01-12-05 Image 5_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 802 Day 2 01-12-05 Image 5_4.png,3,0,3,0.0,0.743,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 029 Day 1 22-11-05 Image 9 add_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 029 Day 1 22-11-05 Image 9 add_13.png,2,0,2,0.0,0.907,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 029 Day 1 22-11-05 Image 9 add_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 029 Day 1 22-11-05 Image 9 add_13.png,2,0,2,0.0,0.907,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 802 Day 2 01-12-05 Image 5_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 802 Day 2 01-12-05 Image 5_13.png,2,0,2,0.0,0.875,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 802 Day 2 01-12-05 Image 5_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 802 Day 2 01-12-05 Image 5_13.png,2,0,2,0.0,0.875,All wrong,5,Challenging case,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 017 Day 1 19-10-05 Image 15 add_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 017 Day 1 19-10-05 Image 15 add_10.png,2,0,2,0.0,0.665,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 017 Day 1 19-10-05 Image 15 add_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 017 Day 1 19-10-05 Image 15 add_10.png,2,0,2,0.0,0.665,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 029 Day 1 22-11-05 Image 9 add_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 029 Day 1 22-11-05 Image 9 add_15.png,2,0,2,0.0,0.512,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 029 Day 1 22-11-05 Image 9 add_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 029 Day 1 22-11-05 Image 9 add_15.png,2,0,2,0.0,0.512,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 017 Day 1 19-10-05 Image 15 add_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 017 Day 1 19-10-05 Image 15 add_15.png,2,0,2,0.0,0.431,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 017 Day 1 19-10-05 Image 15 add_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 017 Day 1 19-10-05 Image 15 add_15.png,2,0,2,0.0,0.431,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 043 Day 2 24-10-05 Image 1_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 043 Day 2 24-10-05 Image 1_2.png,2,0,2,0.0,0.427,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 043 Day 2 24-10-05 Image 1_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 043 Day 2 24-10-05 Image 1_2.png,2,0,2,0.0,0.427,All wrong,3,Not recommended,All Wrong,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 065 Day 2 01-12-05 Image 7_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 065 Day 2 01-12-05 Image 7_1.png,7,5,2,0.714,0.962,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 065 Day 2 01-12-05 Image 7_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 065 Day 2 01-12-05 Image 7_1.png,7,5,2,0.714,0.962,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 053 Day 2 19-11-05 Image 3_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 053 Day 2 19-11-05 Image 3_16.png,1,0,1,0.0,0.957,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 053 Day 2 19-11-05 Image 3_16,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 053 Day 2 19-11-05 Image 3_16.png,1,0,1,0.0,0.957,All wrong,5,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 053 Day 2 19-11-05 Image 3_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 053 Day 2 19-11-05 Image 3_1.png,4,2,2,0.5,0.957,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 053 Day 2 19-11-05 Image 3_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 053 Day 2 19-11-05 Image 3_1.png,4,2,2,0.5,0.957,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 017 Day 1 19-10-05 Image 15 add_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 017 Day 1 19-10-05 Image 15 add_4.png,2,1,1,0.5,0.955,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 017 Day 1 19-10-05 Image 15 add_4,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 017 Day 1 19-10-05 Image 15 add_4.png,2,1,1,0.5,0.955,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 065 Day 2 01-12-05 Image 7_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 065 Day 2 01-12-05 Image 7_15.png,3,2,1,0.667,0.955,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 065 Day 2 01-12-05 Image 7_15,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 065 Day 2 01-12-05 Image 7_15.png,3,2,1,0.667,0.955,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 065 Day 2 01-12-05 Image 7_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 065 Day 2 01-12-05 Image 7_2.png,7,3,4,0.429,0.947,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 065 Day 2 01-12-05 Image 7_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 065 Day 2 01-12-05 Image 7_2.png,7,3,4,0.429,0.947,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 067 Day 2 01-12-05 Image 1_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 067 Day 2 01-12-05 Image 1_2.png,3,2,1,0.667,0.945,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 067 Day 2 01-12-05 Image 1_2,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 067 Day 2 01-12-05 Image 1_2.png,3,2,1,0.667,0.945,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 067 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 067 Day 2 01-12-05 Image 1_8.png,6,5,1,0.833,0.941,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 067 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 067 Day 2 01-12-05 Image 1_8.png,6,5,1,0.833,0.941,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 017 Day 1 19-10-05 Image 15 add_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 017 Day 1 19-10-05 Image 15 add_12.png,4,2,2,0.5,0.94,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 064 Day 2 25-11-05 Image 7_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 064 Day 2 25-11-05 Image 7_13.png,4,1,3,0.25,0.94,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 017 Day 1 19-10-05 Image 15 add_12,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 017 Day 1 19-10-05 Image 15 add_12.png,4,2,2,0.5,0.94,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 064 Day 2 25-11-05 Image 7_13,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 064 Day 2 25-11-05 Image 7_13.png,4,1,3,0.25,0.94,"Mixed (some correct, some wrong)",6,Challenging case,High Confidence Errors (>0.75),classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 073 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_8.png,18,3,15,0.167,0.639,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 073 Day 2 01-12-05 Image 1_8,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_8.png,18,3,15,0.167,0.639,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 073 Day 2 01-12-05 Image 1_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_10.png,14,4,10,0.286,0.674,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 073 Day 2 01-12-05 Image 1_10,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_10.png,14,4,10,0.286,0.674,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 073 Day 2 01-12-05 Image 1_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_1.png,12,3,9,0.25,0.628,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 073 Day 2 01-12-05 Image 1_1,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_1.png,12,3,9,0.25,0.628,"Mixed (some correct, some wrong)",4,Not recommended,Mixed Results,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 067 Day 2 01-12-05 Image 1_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 067 Day 2 01-12-05 Image 1_5.png,10,3,7,0.3,0.829,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 067 Day 2 01-12-05 Image 1_5,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 067 Day 2 01-12-05 Image 1_5.png,10,3,7,0.3,0.829,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 073 Day 2 01-12-05 Image 1_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_3.png,12,5,7,0.417,0.741,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
Trip 073 Day 2 01-12-05 Image 1_3,results\optA_20251207_233941\experiments\experiment_md_2019_stages\visualizations\pred_classification_efficientnet_b0_focal\Trip 073 Day 2 01-12-05 Image 1_3.png,12,5,7,0.417,0.741,"Mixed (some correct, some wrong)",6,Challenging case,Mixed Results,classification_error,20,0.75,md_2019_stages,efficientnet_b0_focal
